"artifact","name","version","moduleUrl","moduleLicense","moduleLicenseUrl","projectUrl",
"com.google.inject.extensions:guice-servlet:4.0","guice-servlet","4.0","https://github.com/google/guice","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"com.google.j2objc:j2objc-annotations:1.1","j2objc-annotations","1.1","https://github.com/google/j2objc/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","https://github.com/google/j2objc/",
"com.google.protobuf:protobuf-java:2.6.0","protobuf-java","2.6.0","http://code.google.com/p/protobuf","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://code.google.com/p/protobuf",
"com.hubspot.dropwizard:dropwizard-guice:1.0.6.0","dropwizard-guice","1.0.6.0","https://github.com/HubSpot/dropwizard-guice",,,"https://github.com/HubSpot/dropwizard-guice",
"com.ibm:db2jcc4:4.0.0","db2jcc4","4.0.0",,,,,
"com.ibm:db2jcc_license_cisuz:4.0.0","db2jcc_license_cisuz","4.0.0",,,,,
"com.nimbusds:nimbus-jose-jwt:4.39","nimbus-jose-jwt","4.39","https://bitbucket.org/connect2id/nimbus-jose-jwt","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","https://bitbucket.org/connect2id/nimbus-jose-jwt",
"com.papertrail:profiler:1.0.2","profiler","1.0.2","https://github.com/papertrail/profiler","The Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","https://github.com/papertrail/profiler",
"com.squarespace.jersey2-guice:0-jersey2-guice-spi:1.0.6","0-jersey2-guice-spi","1.0.6","https://github.com/Squarespace/jersey2-guice","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","https://github.com/Squarespace/jersey2-guice",
"com.squarespace.jersey2-guice:jersey2-guice-impl:1.0.6","jersey2-guice-impl","1.0.6","https://github.com/Squarespace/jersey2-guice","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","https://github.com/Squarespace/jersey2-guice",
"com.thoughtworks.xstream:xstream:1.4.9","xstream","1.4.9","http://x-stream.github.io","BSD style","http://x-stream.github.io/license.html",,
"commons-beanutils:commons-beanutils:1.8.3","commons-beanutils","1.8.3","http://commons.apache.org/beanutils/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://commons.apache.org/beanutils/",
"commons-codec:commons-codec:1.10","commons-codec","1.10","http://commons.apache.org/proper/commons-codec/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://commons.apache.org/proper/commons-codec/",
"commons-io:commons-io:2.6","commons-io","2.6","http://commons.apache.org/proper/commons-io/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt","http://commons.apache.org/proper/commons-io/",
"commons-logging:commons-logging:1.2","commons-logging","1.2","http://commons.apache.org/proper/commons-logging/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://commons.apache.org/proper/commons-logging/",
"dom4j:dom4j:1.6.1","dom4j","1.6.1","http://dom4j.org",,,"http://dom4j.org",
"gov.ca.cwds.api:api-core-common:1.7.2_796-RC","api-core-common","1.7.2_796-RC",,,,,
"gov.ca.cwds.api:api-core-rest:1.7.2_796-RC","api-core-rest","1.7.2_796-RC",,,,,
"gov.ca.cwds.api:api-security:3.0.3_734-RC","api-security","3.0.3_734-RC",,,,,
"gov.ca.cwds.api:api-security-common:3.0.3_734-RC","api-security-common","3.0.3_734-RC",,,,,
"gov.ca.cwds.api:drools-engine:1.7.2_796-RC","drools-engine","1.7.2_796-RC",,,,,
"gov.ca.cwds.api:jwt-security:3.0.3_734-RC","jwt-security","3.0.3_734-RC",,,,,
"gov.ca.cwds.api:legacy-data-access:1.7.2_796-RC","legacy-data-access","1.7.2_796-RC",,,,,
"gov.ca.cwds.cals:cans-ns-data-model:0.8.4_658-RC","cans-ns-data-model","0.8.4_658-RC",,,,,
"io.dropwizard:dropwizard-assets:1.1.0","dropwizard-assets","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-configuration:1.1.0","dropwizard-configuration","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-core:1.1.0","dropwizard-core","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-db:1.1.0","dropwizard-db","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-hibernate:1.1.0","dropwizard-hibernate","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-jackson:1.1.0","dropwizard-jackson","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-jersey:1.1.0","dropwizard-jersey","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-jetty:1.1.0","dropwizard-jetty","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-lifecycle:1.1.0","dropwizard-lifecycle","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-logging:1.1.0","dropwizard-logging","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-metrics:1.1.0","dropwizard-metrics","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-request-logging:1.1.0","dropwizard-request-logging","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-servlets:1.1.0","dropwizard-servlets","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-util:1.1.0","dropwizard-util","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-validation:1.1.0","dropwizard-validation","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-views:1.1.0","dropwizard-views","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard:dropwizard-views-mustache:1.1.0","dropwizard-views-mustache","1.1.0",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard.metrics:metrics-annotation:3.2.2","metrics-annotation","3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard.metrics:metrics-core:3.2.2","metrics-core","3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard.metrics:metrics-healthchecks:3.2.2","metrics-healthchecks","3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard.metrics:metrics-jersey2:3.2.2","metrics-jersey2","3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard.metrics:metrics-jetty9:3.2.2","metrics-jetty9","3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard.metrics:metrics-json:3.2.2","metrics-json","3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard.metrics:metrics-jvm:3.2.2","metrics-jvm","3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard.metrics:metrics-logback:3.2.2","metrics-logback","3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.dropwizard.metrics:metrics-servlets:3.2.2","metrics-servlets","3.2.2",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.swagger:swagger-annotations:1.5.9","swagger-annotations","1.5.9",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.swagger:swagger-core:1.5.9","swagger-core","1.5.9",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.swagger:swagger-jaxrs:1.5.9","swagger-jaxrs","1.5.9",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.swagger:swagger-jersey2-jaxrs:1.5.9","swagger-jersey2-jaxrs","1.5.9",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"io.swagger:swagger-models:1.5.9","swagger-models","1.5.9",,"Apache License 2.0","http://www.apache.org/licenses/LICENSE-2.0.html",,
"javax.annotation:javax.annotation-api:1.2","javax.annotation-api","1.2","https://glassfish.java.net","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","http://opensource.org/licenses/CDDL-1.0","http://jcp.org/en/jsr/detail?id=250",
"javax.el:javax.el-api:2.2.4","javax.el-api","2.2.4","http://uel.java.net","CDDL + GPLv2 with classpath exception","http://glassfish.dev.java.net/nonav/public/CDDL+GPL.html","http://uel.java.net",
"javax.inject:javax.inject:1","javax.inject","1","http://code.google.com/p/atinject/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://code.google.com/p/atinject/",
"javax.servlet:javax.servlet-api:3.1.0","javax.servlet-api","3.1.0","https://glassfish.dev.java.net","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","http://opensource.org/licenses/CDDL-1.0","http://servlet-spec.java.net",
"javax.transaction:jta:1.1","jta","1.1","http://java.sun.com/products/jta","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","http://opensource.org/licenses/CDDL-1.0","http://java.sun.com/products/jta",
"javax.validation:validation-api:1.1.0.Final","validation-api","1.1.0.Final","http://beanvalidation.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://beanvalidation.org",
"javax.ws.rs:javax.ws.rs-api:2.0.1","javax.ws.rs-api","2.0.1","http://www.oracle.com/","http://glassfish.java.net/public/CDDL+GPL_1_1.html, http://glassfish.java.net/public/CDDL+GPL_1_1.html",,"http://jax-rs-spec.java.net",
"joda-time:joda-time:2.9.7","joda-time","2.9.7","http://www.joda.org/joda-time/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0","http://www.joda.org/joda-time/",
"net.jcip:jcip-annotations:1.0","jcip-annotations","1.0","http://jcip.net/",,,"http://jcip.net/",
"net.minidev:accessors-smart:1.2","accessors-smart","1.2","http://www.minidev.net/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://www.minidev.net/",
"net.minidev:json-smart:2.3","json-smart","2.3","http://www.minidev.net/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://www.minidev.net/",
"net.sf.ehcache:ehcache:2.10.3","ehcache","2.10.3","http://www.terracotta.org","The Apache Software License, Version 2.0","src/assemble/EHCACHE-CORE-LICENSE.txt","http://ehcache.org",
"net.sourceforge.argparse4j:argparse4j:0.7.0","argparse4j","0.7.0","http://argparse4j.github.io","MIT","https://raw.github.com/tatsuhiro-t/argparse4j/master/LICENSE.txt","http://argparse4j.github.io",
"org.antlr:antlr-runtime:3.5","antlr-runtime","3.5","http://www.antlr.org","BSD licence","http://antlr.org/license.html","http://www.antlr.org",
"org.apache.commons:commons-collections4:4.1","commons-collections4","4.1","http://commons.apache.org/proper/commons-collections/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://commons.apache.org/proper/commons-collections/",
"org.apache.commons:commons-compress:1.14","commons-compress","1.14","http://commons.apache.org/proper/commons-compress/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt","http://commons.apache.org/proper/commons-compress/",
"org.apache.commons:commons-lang3:3.6","commons-lang3","3.6","http://commons.apache.org/proper/commons-lang/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt","http://commons.apache.org/proper/commons-lang/",
"org.apache.commons:commons-text:1.1","commons-text","1.1","http://commons.apache.org/proper/commons-text/","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt","http://commons.apache.org/proper/commons-text/",
"org.apache.geronimo.specs:geronimo-jta_1.1_spec:1.1.1","geronimo-jta_1.1_spec","1.1.1","http://www.apache.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.apache.httpcomponents:httpclient:4.5.5","httpclient","4.5.5","http://hc.apache.org/httpcomponents-client","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt","http://hc.apache.org/httpcomponents-client",
"org.apache.httpcomponents:httpcore:4.4.9","httpcore","4.4.9","http://hc.apache.org/httpcomponents-core-ga","Apache License, Version 2.0","https://www.apache.org/licenses/LICENSE-2.0.txt","http://hc.apache.org/httpcomponents-core-ga",
"org.apache.shiro:shiro-core:1.2.3","shiro-core","1.2.3","http://www.apache.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.apache.shiro:shiro-web:1.2.3","shiro-web","1.2.3","http://www.apache.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.apache.tomcat:tomcat-jdbc:8.5.9","tomcat-jdbc","8.5.9","http://tomcat.apache.org/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://tomcat.apache.org/",
"org.apache.tomcat:tomcat-juli:8.5.9","tomcat-juli","8.5.9","http://tomcat.apache.org/","Apache License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://tomcat.apache.org/",
"org.bouncycastle:bcpkix-jdk15on:1.55","bcpkix-jdk15on","1.55","http://www.bouncycastle.org/java.html","Bouncy Castle Licence","http://www.bouncycastle.org/licence.html","http://www.bouncycastle.org/java.html",
"org.bouncycastle:bcprov-jdk15on:1.55","bcprov-jdk15on","1.55","http://www.bouncycastle.org/java.html","Bouncy Castle Licence","http://www.bouncycastle.org/licence.html","http://www.bouncycastle.org/java.html",
"org.codehaus.groovy:groovy-all:2.4.10","groovy-all","2.4.10","http://groovy-lang.org","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt","http://groovy-lang.org",
"org.codehaus.mojo:animal-sniffer-annotations:1.14","animal-sniffer-annotations","1.14",,"MIT license","http://www.opensource.org/licenses/mit-license.php",,
"org.codehaus.woodstox:stax2-api:3.1.4","stax2-api","3.1.4","http://wiki.fasterxml.com/WoodstoxStax2","The BSD License","http://www.opensource.org/licenses/bsd-license.php","http://wiki.fasterxml.com/WoodstoxStax2",
"org.drools:drools-compiler:7.1.0.Final","drools-compiler","7.1.0.Final","http://www.jboss.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.drools:drools-core:7.1.0.Final","drools-core","7.1.0.Final","http://www.jboss.org/","The Apache Software License, Version 2.0","http://www.apache.org/licenses/LICENSE-2.0.txt",,
"org.eclipse.jdt.core.compiler:ecj:4.4.2","ecj","4.4.2","http://www.eclipse.org/jdt/","Eclipse Public License v1.0","http://www.eclipse.org/org/documents/epl-v10.php","http://www.eclipse.org/jdt/",
"org.eclipse.jetty:jetty-continuation:9.4.2.v20170220","jetty-continuation","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-http:9.4.2.v20170220","jetty-http","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-io:9.4.2.v20170220","jetty-io","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-security:9.4.2.v20170220","jetty-security","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-server:9.4.2.v20170220","jetty-server","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-servlet:9.4.2.v20170220","jetty-servlet","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-servlets:9.4.2.v20170220","jetty-servlets","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-util:9.4.2.v20170220","jetty-util","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-webapp:9.4.2.v20170220","jetty-webapp","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty:jetty-xml:9.4.2.v20170220","jetty-xml","9.4.2.v20170220","http://www.eclipse.org/jetty","http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",,"http://www.eclipse.org/jetty",
"org.eclipse.jetty.toolchain.setuid:jetty-setuid-java:1.0.3","jetty-setuid-java","1.0.3",,"Eclipse Public License - Version 1.0","http://www.eclipse.org/org/documents/epl-v10.php",,
"org.glassfish:javax.el:3.0.0","javax.el","3.0.0","http://glassfish.org","COMMON DEVELOPMENT AND DISTRIBUTION LICENSE (CDDL) Version 1.0","http://opensource.org/licenses/CDDL-1.0","http://el-spec.java.net",
"org.glassfish.hk2:hk2-api:2.5.0-b32","hk2-api","2.5.0-b32","http://www.oracle.com","CDDL + GPLv2 with classpath exception","https://glassfish.java.net/nonav/public/CDDL+GPL_1_1.html",,
"org.glassfish.hk2:hk2-locator:2.5.0-b32","hk2-locator","2.5.0-b32","http://www.oracle.com","CDDL + GPLv2 with classpath exception","https://glassfish.java.net/nonav/public/CDDL+GPL_1_1.html",,
"org.glassfish.hk2:hk2-utils:2.5.0-b32","hk2-utils","2.5.0-b32","http://www.oracle.com","CDDL + GPLv2 with classpath exception","https://glassfish.java.net/nonav/public/CDDL+GPL_1_1.html",,
"org.glassfish.hk2:osgi-resource-locator:1.0.1","osgi-resource-locator","1.0.1","https://glassfish.dev.java.net","CDDL + GPLv2 with classpath exception","https://glassfish.dev.java.net/nonav/public/CDDL+GPL.html",,
"org.glassfish.hk2.external:aopalliance-repackaged:2.5.0-b32","aopalliance-repackaged","2.5.0-b32","http://www.oracle.com","CDDL + GPLv2 with classpath exception","https://glassfish.java.net/nonav/public/CDDL+GPL_1_1.html",,
"org.glassfish.hk2.external:javax.inject:2.5.0-b32","javax.inject","2.5.0-b32","http://www.oracle.com","CDDL + GPLv2 with classpath exception","https://glassfish.java.net/nonav/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.bundles.repackaged:jersey-guava:2.25.1","jersey-guava","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.containers:jersey-container-servlet:2.25.1","jersey-container-servlet","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.containers:jersey-container-servlet-core:2.25.1","jersey-container-servlet-core","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.core:jersey-client:2.25.1","jersey-client","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.core:jersey-common:2.25.1","jersey-common","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.core:jersey-server:2.25.1","jersey-server","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
"org.glassfish.jersey.ext:jersey-bean-validation:2.25.1","jersey-bean-validation","2.25.1","http://www.oracle.com/","CDDL+GPL License","http://glassfish.java.net/public/CDDL+GPL_1_1.html",,
